"aid","Latitude","Longitude","Habitat_WWF","class_description","metric","buff_dist_km","buff_metric","value_median","sp_name","sp_ab","sp_pa"
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppE",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppF",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppG",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppH",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppI",3,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppJ",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",2,"cpland_2",45.6297901989626,"sppK",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppA",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppC",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppE",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppF",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppG",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppH",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppI",3,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppJ",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",4,"cpland_4",32.3737085945049,"sppK",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppA",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppB",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppC",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppD",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppE",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppF",0,0
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppG",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppH",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppI",3,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppJ",1,1
2,-0.02579,-51.11997,"Cerrado","Forest","cpland",8,"cpland_8",17.3835125448029,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppH",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppI",4,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppJ",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.125,"cpland_0.125",4.47761194029851,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppH",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppI",4,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppJ",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.25,"cpland_0.25",23.4567901234568,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppH",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppI",4,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppJ",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",0.5,"cpland_0.5",30.2575107296137,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppH",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppI",4,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppJ",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",1,"cpland_1",40.9028351224883,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppH",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppI",4,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppJ",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",16,"cpland_16",25.8758451137062,"sppK",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppA",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppB",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppC",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppD",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppE",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppF",0,0
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppG",1,1
3,-0.02798,-51.1261,"Cerrado","Forest","cpland",2,"cpland_2",50.7462686567164,"sppH",0,0
